ID,RougeMesuré,VertMesuré,BleuMesuré,Brightness,L21S_VDD2L_MEM_ENERGY_AVG_UWS,UFS(Disk)_ENERGY_AVG_UWS,S12S_VDD_AUR_ENERGY_AVG_UWS,Camera_ENERGY_AVG_UWS,GPU3D_ENERGY_AVG_UWS,Sensor_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS,Memory_ENERGY_AVG_UWS.1,Display_ENERGY_AVG_UWS,GPS_ENERGY_AVG_UWS,GPU_ENERGY_AVG_UWS,WLANBT_ENERGY_AVG_UWS,L22M_DISP_ENERGY_AVG_UWS,S6M_LLDO1_ENERGY_AVG_UWS,S8M_LLDO2_ENERGY_AVG_UWS,S9M_VDD_CPUCL0_M_ENERGY_AVG_UWS,CPU_BIG_ENERGY_AVG_UWS,CPU_LITTLE_ENERGY_AVG_UWS,CPU_MID_ENERGY_AVG_UWS,INFRASTRUCTURE_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS,CELLULAR_ENERGY_AVG_UWS.1,INFRASTRUCTURE_ENERGY_AVG_UWS.1,TPU_ENERGY_AVG_UWS,CPU_LITTLE_FREQ_KHz,CPU_MID_FREQ_KHz,CPU_BIG_FREQ_KHz,GPU0_FREQ,GPU_1FREQ,GPU_MEM_AVG,BATTERY_DISCHARGE_TOTAL_UA,BATTERY_DISCHARGE_RATE_UAS,TOTAL_DATA_WIFI_BYTES,AVG_SOC_TEMP,DIFF_SOC_TEMP,BATTERY__PERCENT,L21S_VDD2L_MEM_ENERGY_UW,UFS(Disk)_ENERGY_UW,S12S_VDD_AUR_ENERGY_UW,Camera_ENERGY_UW,GPU3D_ENERGY_UW,Sensor_ENERGY_UW,Memory_ENERGY_UW,Memory_ENERGY_UW.1,Display_ENERGY_UW,GPS_ENERGY_UW,GPU_ENERGY_UW,WLANBT_ENERGY_UW,L22M_DISP_ENERGY_UW,S6M_LLDO1_ENERGY_UW,S8M_LLDO2_ENERGY_UW,S9M_VDD_CPUCL0_M_ENERGY_UW,CPU_BIG_ENERGY_UW,CPU_LITTLE_ENERGY_UW,CPU_MID_ENERGY_UW,INFRASTRUCTURE_ENERGY_UW,CELLULAR_ENERGY_UW,CELLULAR_ENERGY_UW.1,INFRASTRUCTURE_ENERGY_UW.1,TPU_ENERGY_UW,C_ID,C_PL,M_ID,M_PL
944,70,38,170,76,1985.230276927727,31235.145800748043,5386.748709811478,26481.99192262647,29459.86224640145,11938.629060410292,19306.63759114436,201451.80046847256,335032.5733801806,477.9914390418981,88952.56879368317,231844.3765763724,53372.88089751823,160027.21600120878,34935.70288973671,27601.51927624372,385310.85206814494,618698.3944320629,561678.9725002833,162753.7766025762,5117.89990556416,0.0,37392.95498810108,0,1606395,err,1242017,324531,248625,419078144,-8000.0,910393.1111111112,7003647,45814.7,1456,80.0,65178.0,1018099.0,176340.0,870064.0,966401.0,392199.0,634110.0,6538024.0,11104067.0,15679.0,2919528.0,7555615.0,1750314.0,5241816.0,1146557.0,916155.0,12547650.0,20656938.0,18452272.0,5373566.0,164049.0,0.0,1231709.0,0.0,52.806666666666665,68.72166666666665,355852.32,4901749.36
945,162,227,229,78,3237.472861323728,26212.96380009005,4907.58445520036,22375.449696082847,10905.296352994146,10692.364936965332,6208.016242683476,47214.207597928864,772318.5909500226,453.2837122917605,16058.32065511031,196900.51579243585,48631.95362889614,90727.01125239112,30021.74951052099,17197.358523686282,6947.838561944413,198942.1890626758,61078.87519972994,50363.03107910431,5289.823630021379,0.0,26335.726555643072,0,1210220,619652,527181,102546,78132,450596864,-2000.0,465124.95,1874048,44761.125,-1366,80.0,79540.0,638357.0,119667.0,545780.0,265646.0,261944.0,151173.0,1155972.0,18900787.0,11061.0,396531.0,4776988.0,1190968.0,2217926.0,732694.0,420233.0,173239.0,4862812.0,1521132.0,1222044.0,131433.0,0.0,641284.0,0.0,8.328859060402685,27.972281879194618,222993.28859060403,4689788.4295302015
946,45,129,164,8,2156.327212405875,28726.16380377246,5408.155103258034,21723.587638857825,66868.80985610974,11750.085021993587,17352.39879967196,156725.47398792216,130206.29465443971,484.1858644598524,253168.3477298144,261365.39074032652,50367.44401699844,130287.68435100275,32907.812048013126,20192.026936554088,523539.3838216656,323594.75450682174,407804.6277641094,151634.8535972564,5006.667986281966,0.0,35407.1201446358,0,1072965,2590962,1544087,833743,686375,499322880,-8000.0,804185.1071428572,11218253,44548.9,2525,79.0,71905.0,954326.0,180668.0,730224.0,2217012.0,392118.0,581218.0,5248649.0,4339409.0,16126.0,8422412.0,8703707.0,1674941.0,4346837.0,1097539.0,677018.0,17361223.0,10934240.0,13679482.0,5101936.0,185123.0,0.0,1185809.0,0.0,39.671140939597315,54.71832214765098,351294.73825503356,4934115.704697986
947,213,139,216,99,2283.870115531722,28014.71238515832,5495.430069792201,21633.925491897007,56838.50273254209,12074.215291195142,26170.77515082213,148248.88498087614,850007.9679034738,506.8475296715429,230368.89581641104,217352.50565829425,53682.9990615512,121162.10822128464,34369.77603406806,19312.18070265368,392980.5877686211,202609.95432356768,90394.34817239067,158360.97301368244,4982.3108158195655,0.0,33271.227151926185,0,898327,783418,1347801,680952,605595,514523136,-6000.0,876946.7692307692,3039861,45523.6,191,79.0,70681.0,858235.0,169381.0,671532.0,1799773.0,372166.0,835529.0,4685296.0,26156754.0,15612.0,7353145.0,6679328.0,1652480.0,3729887.0,1055796.0,596569.0,12797547.0,6449978.0,2814978.0,4946686.0,162650.0,0.0,1032582.0,0.0,14.805369127516778,32.63805369127517,332820.2416107383,4867662.657718121
948,119,163,85,15,2141.375179256295,30770.713381690846,5321.96408204102,25936.91133066533,51749.79829081208,11687.768951142238,18526.736134734037,127229.56499916624,124843.87158579288,486.366891779223,200531.9863931966,235859.41024679007,54520.131724195424,125733.25762047691,33762.01194764049,19627.415932966484,405108.89143738535,261907.3911872603,111758.05260963817,148556.98535100883,7929.621185592796,0.0,33515.783608470905,0,1044837,784847,1338581,649231,551670,455667712,-6000.0,637962.24,6857287,45442.88888888889,382,78.0,64382.0,915661.0,160250.0,778277.0,1558307.0,350957.0,558020.0,3812869.0,3737092.0,14596.0,6000140.0,7070724.0,1631817.0,3765189.0,1011899.0,587377.0,12333993.0,7923178.0,3244831.0,4461726.0,219742.0,0.0,1007007.0,0.0,13.726666666666667,34.31006666666668,273462.16,4766361.066666666
949,174,80,134,7,2512.693940085158,30263.022338807787,5733.525015206813,23748.933743917278,63538.99387925791,12756.267335766424,38561.14682177616,261171.1214644161,108967.86545012164,518.5522506082725,250992.86451490264,201546.6708333333,50649.79720194647,165731.94222931872,37674.83939324818,31008.076132907543,472903.7623859489,793707.1591545012,749607.9435295012,260871.04057177616,5791.784777980535,0.0,50029.10966392944,0,2043575,1517995,1350640,680577,629213,515452928,-10000.0,1213403.75,2153029,46257.0,3040,78.0,81405.0,976826.0,187463.0,776320.0,2033431.0,415120.0,1263169.0,8541837.0,3543420.0,16854.0,8072235.0,6588043.0,1649625.0,5422291.0,1230484.0,1019279.0,15096717.0,26228418.0,24118744.0,8389593.0,184509.0,0.0,1622041.0,0.0,63.34228187919463,75.91281879194632,416442.4697986577,4977509.530201342
95,145,144,173,31,2087.3643445692883,27867.524144818977,4931.802511146781,22430.07905831996,53622.61915462815,13116.158808632066,20745.068214731586,211240.1634171571,243592.01407526308,487.8025040128411,202814.6310968432,188948.0714321384,51714.512262804965,162280.55248252247,34820.36764160365,27805.23331431017,340686.88856470253,718347.9156227707,554559.3927450421,167553.28186617207,5390.676508774433,0.0,40410.07141532316,0,2148681,err,1144864,666157,536937,537698304,-10000.0,1080836.322580645,1096146,45644.66666666666,1313,51.0,72396.0,1069117.0,170755.0,784362.0,1834146.0,453630.0,736759.0,7414566.0,8583204.0,16907.0,7067780.0,6530362.0,1789509.0,5635491.0,1207091.0,977150.0,11723274.0,25594972.0,19388097.0,5868069.0,205394.0,0.0,1423299.0,0.0,62.51006711409396,76.72664429530202,371615.7852348993,4849132.805369128
950,170,56,40,47,2282.8055589822666,36581.66181187356,5435.950747879722,23072.74629144179,56190.2833693138,12020.30541249036,23445.95097147263,150350.34387818043,162434.9864225135,501.8389282960678,225084.79303777948,271900.7286507325,49719.213461835,122047.51736314571,34228.87296838859,19983.133592906703,385752.3330531997,252174.36498843483,143710.77279105628,162428.60047802623,4425.056646106399,0.0,35986.9702081727,0,1075005,972294,1284258,665192,578828,501956608,-6000.0,713749.8214285715,11958233,46848.77777777778,358,77.0,72847.0,1203626.0,173213.0,734715.0,1783052.0,381734.0,752680.0,4808781.0,5168915.0,15995.0,7108019.0,8631977.0,1586179.0,3893117.0,1091578.0,639980.0,12263344.0,8320936.0,4630183.0,5245119.0,142581.0,0.0,1156036.0,0.0,20.113333333333333,40.14693333333333,307528.5333333333,4786506.986666666
951,6,225,140,3,2310.021487469028,28821.16029895609,5471.666176530322,21261.08544620009,56779.16564442097,12152.27705430765,25934.33406718388,149557.65116373534,106534.77895121652,511.3616637556359,227972.8331207604,209513.5923554978,51683.44740048741,119887.57537774168,34673.98571080422,19381.012534524776,385994.8329244517,222791.32594638504,102690.81956133226,160497.71423233143,5033.329447603574,0.0,33437.200999187655,0,958157,831046,1285734,652351,577941,533008384,-6000.0,593969.6666666666,2031411,45843.6,238,77.0,69544.0,853779.0,164308.0,638957.0,1699061.0,364446.0,776978.0,4475609.0,3198639.0,15350.0,6839136.0,6298331.0,1554914.0,3605904.0,1040642.0,582931.0,11544005.0,6672146.0,3063550.0,4869552.0,158490.0,0.0,1009748.0,0.0,17.98,35.09360000000001,323780.24,4889250.506666667
952,40,131,25,63,3566.9704123794863,29850.998533581784,5238.58990520943,25278.067965648544,19780.56412541521,11677.295706068217,7448.411723243944,67858.13562343028,163035.78287288343,484.0406222150206,50555.586810337845,209281.15124361988,54901.94180845892,121554.69317776698,33944.29487117161,20388.80183924809,216731.12715119103,331255.1697698914,384811.8985820775,82951.76959163831,4657.359333981526,0.0,32218.74021228326,0,1250002,2322412,953039,198227,155928,403505152,-4000.0,573437.3461538461,3428335,45277.8,-454,76.0,107605.0,889471.0,157504.0,757068.0,593392.0,350670.0,223672.0,2031281.0,4893518.0,14511.0,1521272.0,6334968.0,1646298.0,3645910.0,1018753.0,610700.0,6306492.0,10005260.0,11609693.0,2454666.0,148547.0,0.0,965257.0,0.0,35.44,50.76893333333336,233770.53333333333,4711338.906666666
953,56,85,204,87,2414.6291491985203,31463.562934648584,5480.580665844636,23965.638766954376,64342.29785450061,12273.186559802713,30238.57839704069,169171.47215782985,509676.6409617756,511.3581257706536,277319.3804192355,232417.39768187425,52583.58662501541,136977.56845739653,35641.273673393895,22063.735657034813,509141.5182868182,382092.1187142916,528042.2388754162,179346.89451272145,5230.094874429693,0.0,37878.64107854823,0,1262275,2690561,1428631,746486,677001,475676672,-8000.0,971701.2962962964,6689041,45467.6,2047,76.0,72413.0,929002.0,164944.0,718741.0,1914430.0,368901.0,892865.0,5020864.0,15304190.0,15367.0,8135348.0,6932853.0,1576848.0,4109311.0,1072254.0,661950.0,14793374.0,11455698.0,15573128.0,5392587.0,150837.0,0.0,1141196.0,0.0,41.86577181208054,57.25181208053688,315047.7046979866,4751121.503355704
954,91,201,100,20,2409.246497187523,29767.408809993427,5543.45239243188,22989.614310760466,58178.93922127256,12458.803930162903,36141.83984220908,224739.7874497772,153262.82552414347,507.37542552414345,231799.2865001096,216993.215201987,49804.79945209483,153465.16597874128,36695.92651495781,29345.748803740367,404009.88336194615,750308.9443766666,571585.5979690981,205686.43845563795,4955.302560543522,0.0,42974.105117434345,0,2185015,993042,1265910,661630,596574,495841280,-10000.0,1061713.103448276,4205890,46774.09090909091,1814,75.0,81539.0,1006723.0,188389.0,787731.0,1955353.0,422608.0,1218867.0,7640347.0,5289735.0,17197.0,7801012.0,7291147.0,1689084.0,5207885.0,1243580.0,999144.0,13624201.0,25645174.0,19214998.0,6992669.0,158091.0,0.0,1462961.0,0.0,63.33557046979866,76.31120805369126,414626.6845637584,4891262.362416107
955,46,107,237,94,2946.2133432015225,28727.079456544725,5019.9045992810325,24717.289765278078,13381.97762740537,11185.89595051808,7159.015732713046,55913.19967223514,674974.1483717489,463.6774265172341,26500.425396489743,212473.32719390996,52964.420141679,113223.68737576656,32816.261038274475,19208.451712835693,228971.5103827448,290239.75026432646,288055.44566504547,67251.32651723409,4616.177923451047,0.0,31337.09769507296,0,1310648,1884616,1023524,122965,95149,462876672,-6000.0,659815.0454545454,2337987,46013.5,-811,74.0,74453.0,718365.0,126293.0,620635.0,337475.0,282821.0,175342.0,1409734.0,17017496.0,11658.0,660047.0,5341536.0,1334335.0,2854201.0,827600.0,484006.0,5626523.0,7334631.0,7289510.0,1698945.0,119042.0,203.0,785781.0,0.0,35.833333333333336,52.03646666666668,223726.72,4649178.906666666
956,113,27,134,13,4583.02668410726,29190.68199803793,5134.466105297581,23783.93726291694,29429.90272236756,11407.978261935908,8510.259687704382,83338.4865353172,123580.449852845,469.0839110529758,83978.2089355788,237240.02217135383,51207.48598520456,106812.3883680059,32951.5388073732,18562.77664609474,247538.87352760864,240466.5437446356,91328.37005762864,80830.13637143908,6201.969959537336,0.0,32570.03306494462,0,1050402,793272,1007368,344184,262436,441790464,-4000.0,537343.4285714285,7308143,44629.88888888889,91,74.0,138364.0,872136.0,154422.0,713279.0,883756.0,341900.0,251495.0,2502622.0,3716350.0,14094.0,2514171.0,7136495.0,1537652.0,3200434.0,988573.0,554818.0,7412005.0,7132065.0,2736075.0,2386097.0,176953.0,0.0,976417.0,0.0,12.12751677852349,31.48442953020134,249338.63087248322,4778650.469798658
957,163,180,87,51,2240.366571911177,33765.97623697112,5558.848819676184,27137.23048654884,55449.908268446416,12369.182260124417,30250.996539364725,242495.3645696865,272062.7518889301,497.5940839616034,228914.67970996583,212846.09829852096,53274.80875870308,169285.2382647386,36971.42429036378,31819.025386231613,449911.15655254805,814432.5949903184,733237.3654595641,206338.0347793845,5722.892250648869,0.0,44937.29014130928,0,2209787,1536519,1281823,665019,568425,475439104,-10000.0,1159750.0,3281274,45300.875,3218,74.0,67332.0,1002292.0,167284.0,820351.0,1653868.0,372325.0,904840.0,7305700.0,8177236.0,14975.0,6787660.0,6369418.0,1599339.0,5098527.0,1115133.0,962884.0,13306368.0,24742949.0,21980825.0,6196256.0,175394.0,403.0,1357842.0,0.0,61.02013422818792,77.06402684563757,378909.42281879194,4865582.765100671
958,17,181,212,62,2283.6826019617965,27938.10718398793,5433.916548191097,21576.726126841662,56820.18359874509,12147.68121202494,25717.262666296017,149084.22336682418,525062.386942536,505.4651522973671,227351.6723243716,214019.35533934316,49318.56312152502,117403.46102462272,34632.995552025415,19204.636449563142,388731.3511914218,207774.03123907864,88263.39872915011,160108.28521842734,5374.742891183479,0.0,34310.93509134233,0,869757,785047,1282545,653601,578480,523051008,-6000.0,707583.9615384615,2417164,46257.333333333336,23,73.0,69874.0,847751.0,166262.0,660481.0,1745952.0,370871.0,785684.0,4569317.0,16057603.0,15451.0,6973327.0,6509762.0,1502866.0,3596998.0,1061884.0,586763.0,11906320.0,6369456.0,2746564.0,4914585.0,198972.0,0.0,1049648.0,0.0,14.646666666666667,32.86453333333332,331971.8933333333,4637988.933333334
959,11,103,167,78,3943.775970044465,28637.745649426637,4994.398520945471,24385.721862859817,23121.60278024807,11116.746847648024,7058.570549964896,74897.9289117716,362160.42098759656,461.30475076058974,62269.21387315703,200162.73348935173,53452.74844839692,110959.61086824244,31888.26828925813,18518.03287619939,245478.4115796864,310626.13227240817,264128.6902129651,73317.13696232156,4290.144226538732,0.0,31576.688462438568,0,964428,1834644,1256784,255577,199186,494022656,-4000.0,613559.5652173914,2262334,45108.333333333336,-427,73.0,105492.0,786912.0,138276.0,673433.0,644328.0,307593.0,205645.0,2135240.0,10259134.0,12746.0,1760116.0,5577087.0,1480109.0,3085230.0,885421.0,515554.0,6839844.0,8544414.0,7512514.0,2090374.0,123527.0,0.0,876575.0,0.0,28.866666666666667,45.81979999999999,245526.85333333333,4592640.426666667
96,193,184,224,95,1991.4815587183195,28268.86046122232,4704.736776010351,22126.363178324074,45345.01265697541,12637.957081969707,10604.987343024584,111576.79356876474,870235.7034173073,481.61792373848846,159552.50890478728,191630.14565796484,52167.84300011416,125321.50485178278,32526.12431979908,18608.192024049626,323288.8139122493,211349.91848243843,104205.2279691008,125348.13547699685,5154.797458046349,0.0,32900.34481525172,0,969268,824673,1137785,627932,486295,488849408,-8000.0,820379.2142857143,1177775,45982.1,-1098,50.0,64600.0,909403.0,152369.0,717845.0,1465027.0,410282.0,352500.0,3659690.0,28237128.0,15594.0,5167712.0,6215284.0,1694298.0,4077125.0,1056833.0,609386.0,10490560.0,7217470.0,3514594.0,4172023.0,167399.0,0.0,1072562.0,0.0,17.173333333333332,35.77873333333332,278960.93333333335,4637328.8
960,136,92,75,30,2378.514690292292,28488.028078146297,5359.903634711494,21752.86928668787,64967.95933666515,11988.921005603514,31308.951249432077,175948.9375283962,137770.27092230803,496.0824019385128,267185.4600787521,210139.5825382402,50811.5786157807,125898.22530667877,34170.59787217931,19965.452514008783,514066.8232772982,305038.0630092382,364918.0133424201,196404.36292594275,5523.161131303952,0.0,38404.54076934727,0,917254,2471708,1468794,735981,678776,529899520,-6000.0,846093.6071428572,2072771,45074.42857142857,1641,72.0,77020.0,921055.0,175017.0,711220.0,2078497.0,389664.0,1006965.0,5661134.0,4553722.0,16167.0,8579578.0,6874773.0,1660440.0,4108925.0,1114703.0,654686.0,16124690.0,10109608.0,11983712.0,6266576.0,171171.0,0.0,1237401.0,0.0,37.3,52.8028,334680.85333333333,4745878.586666667
961,67,75,65,83,2002.1571249895771,32876.0941549237,5160.647927957975,25311.526540481947,43023.51636788126,11443.861369131992,11704.49168681731,106572.03246894022,163366.9638289002,472.9284582673226,159702.33482865003,218032.88506628867,54008.03895443365,126590.52109059074,32761.881127277276,18978.924926001582,334741.94877225166,238845.51748030185,109810.84429065743,128563.11626297576,5168.0440321841,0.0,31302.33593196315,0,996777,820284,1214218,576437,474178,431226880,-4000.0,550254.4444444445,3483160,45345.71428571428,-191,72.0,60004.0,960138.0,154459.0,755334.0,1294497.0,343057.0,352507.0,3190855.0,4894996.0,14145.0,4776464.0,6542892.0,1617119.0,3793325.0,980259.0,568864.0,10381487.0,7138509.0,3162237.0,3849230.0,155583.0,0.0,934036.0,0.0,12.3,33.72953333333335,259925.38666666666,4581085.546666667
962,17,48,140,85,2117.966147798742,31851.339040880503,5300.229205974842,25728.26468553459,50672.31039308176,11986.554960691825,17791.884992138366,131164.50760220125,280073.8256289308,485.8636163522013,201839.003922956,213751.7130503145,54876.03846244547,134023.61873206776,34513.392469441496,20822.169288212863,477688.2650552215,351267.65581102856,360879.5083755847,148265.09753566797,5813.730377707032,0.0,34489.142687576146,0,1159589,2302872,1513052,633747,537897,431382528,-8000.0,813649.4642857143,3273953,44704.71428571428,1039,71.0,65178.0,968557.0,162848.0,792081.0,1551080.0,367711.0,548284.0,4033315.0,8602695.0,14945.0,6157637.0,6550773.0,1685377.0,4120462.0,1059813.0,643027.0,14672625.0,10843075.0,11117171.0,4623722.0,171339.0,0.0,1064123.0,0.0,33.147651006711406,49.36624161073824,266038.41610738257,4687500.6174496645
963,82,140,10,35,2823.086528904002,28454.16822988677,4974.334867904787,23540.095542020103,32654.11506296476,11127.9426703038,9461.07130525765,90510.46510220096,140225.43818242967,455.10851612421055,99136.870445798,203079.98248197004,52643.347395560864,107172.8260070249,32092.31202451237,18236.730296689337,326166.2662207608,237275.02851057472,80226.34404753007,86023.36779762349,4066.486338838652,0.0,33100.41729317689,0,1069861,740902,1182735,434475,325340,437231616,-4000.0,480958.724137931,3321235,44485.25,-435,71.0,93887.0,937997.0,165437.0,778516.0,1085051.0,369895.0,330277.0,3073413.0,4796918.0,15103.0,3316966.0,6700686.0,1746012.0,3584791.0,1065658.0,614637.0,10791414.0,8277605.0,2886921.0,3044878.0,140469.0,0.0,1097825.0,0.0,11.248322147651006,30.07939597315437,252727.62416107382,4606606.22818792
964,112,88,139,100,2592.953815589576,36198.39588640879,5455.8813447080365,23238.00529001597,75740.641868256,12377.289104436912,32366.119590199058,209974.8680924,378413.7345798761,516.6466207004012,317909.6682715905,209307.3380312415,52222.910498227575,140917.68700868686,36146.73228935375,21379.388929141835,840505.0324880214,335298.7946476569,454806.3700751822,291369.00364613766,5500.439437497565,310.8417049180328,49105.52330645475,0,1050855,2044383,1796844,810755,782282,530563072,-10000.0,1071514.0,3051555,45308.42857142857,2675,70.0,81126.0,1159142.0,172013.0,732848.0,2338490.0,389433.0,1014349.0,6484502.0,11879554.0,16238.0,9777373.0,6577849.0,1638929.0,4377996.0,1134726.0,670359.0,24902662.0,10445831.0,13633436.0,8749063.0,174642.0,3395.0,1517923.0,0.0,38.20134228187919,54.73852348993286,365389.55704697984,4756678.281879195
965,220,76,159,43,1947.1738289075488,28924.81281275308,5049.801125271728,22408.05010869102,43400.459008567406,11292.417867951068,11924.988457440008,111446.45741443246,277950.4366224798,461.0496995013001,154508.2179020502,223759.944239376,51032.76022334939,113369.90909168408,32087.151570691785,18492.81547248625,309753.91138485144,217428.015523635,115908.97033374535,108931.38229401987,6096.348084054388,0.0,34132.76183453391,0,982198,886302,1120297,589787,470076,466309120,-4000.0,599218.5,6610756,45203.28571428572,-403,70.0,57896.0,849750.0,150453.0,667852.0,1290189.0,335543.0,355050.0,3316515.0,8290478.0,13732.0,4568094.0,6674318.0,1524081.0,3373412.0,956332.0,550495.0,9200360.0,6523632.0,3455043.0,3250385.0,184171.0,0.0,1019013.0,0.0,18.006666666666668,36.95353333333333,276079.41333333333,4732205.013333334
966,63,204,150,100,2183.7227780353155,28389.52570272662,5174.580370011378,22133.68030679759,52494.68496776096,11999.178777023895,30997.93280795651,209856.49222470395,529352.6148847402,483.458207256943,215398.07177715036,211280.6508576004,50510.32470082589,152290.14725265463,35228.38987864487,27282.32738917917,345154.73886735213,701505.927768414,508704.7730490477,192602.38454407552,5175.982024271027,0.0,38727.90262093376,0,2151566,err,1141674,622179,548812,510550016,-10000.0,1150724.68,4204627,45417.142857142855,2212,70.0,65650.0,845755.0,155363.0,666556.0,1564813.0,360481.0,933762.0,6339659.0,15836047.0,14504.0,6422342.0,6318809.0,1512464.0,4584481.0,1058488.0,819324.0,10339281.0,20921792.0,15474838.0,5815848.0,167168.0,198.0,1167323.0,0.0,63.00666666666667,77.0561333333333,406509.81333333335,4799258.56
967,119,55,209,63,1984.5759364022924,30269.7314697726,5182.35195415049,24550.11634682936,46046.23787761139,11841.784152338694,20730.78853762248,205614.8520539841,411177.30910704384,473.05778517286006,162845.33097430208,233461.0276132372,51896.69246413253,154498.76189912733,35042.36703150421,27448.56221712764,334666.4029877237,594244.1055465168,503798.487568407,160676.95900754325,7020.822474486023,39.8,41124.883545333534,0,1917775,err,1108982,586977,462771,489496576,-8000.0,996174.1379310344,6384641,46792.375,788,69.0,66728.0,1024738.0,174477.0,826450.0,1534644.0,397711.0,698397.0,6912433.0,13950551.0,15871.0,5486380.0,7794756.0,1740220.0,5202614.0,1176475.0,928376.0,11190293.0,20224678.0,17043207.0,5415672.0,224248.0,597.0,1383562.0,0.0,0.0,79.26273333333332,0.0,4933483.44
968,96,147,189,6,2066.8220582783424,27468.12299992585,5157.685942018239,20691.324838733595,52691.66656780604,11547.159924371615,14153.78398457774,131241.22796767257,124591.22149477276,472.6278490398161,197198.75407429377,202025.2071402091,49420.528852641335,124871.1911177016,32870.30767747915,18868.740685820205,329497.3280667284,250007.49326413343,274825.8289972196,136157.01349397592,6604.7808785912885,79.90953565130894,32648.19924374421,0,869767,2053585,1152339,655963,536939,540848128,-6000.0,630531.1666666666,2103395,46331.72727272727,-24,68.0,69728.0,921804.0,175047.0,705219.0,1795367.0,390548.0,477460.0,4472153.0,4219754.0,15956.0,6741782.0,6774050.0,1678020.0,4239544.0,1111131.0,640318.0,11101702.0,8580959.0,9456856.0,4601162.0,216591.0,1199.0,1103836.0,0.0,0.0,53.02899328859062,0.0,4978317.718120805
969,21,41,229,59,2066.28514069579,30001.96871856685,5152.546016043892,25478.95911717029,45784.65705141527,11631.303379192816,13570.126921318424,113452.75791180014,423099.1329232304,479.2673926597116,176813.13624838938,200993.12322207907,54037.80346662233,137838.5058192701,33936.20012469865,20623.12094937235,329725.765857511,352941.14704464213,390603.5098844459,133505.44291296037,5140.608288303267,72.9034084296284,33086.09616759498,0,1360774,2115215,1113238,590092,492022,417726464,-6000.0,770432.4615384615,2191735,45898.6,-95,68.0,62096.0,965414.0,154489.0,766184.0,1367541.0,349745.0,406287.0,3413206.0,12694508.0,14399.0,5327597.0,6026367.0,1624972.0,4139769.0,1018474.0,619313.0,9912691.0,10621591.0,11769042.0,4013347.0,166430.0,1992.0,1001206.0,0.0,0.0,60.05946308724831,0.0,4891419.919463087
97,28,136,136,6,2090.344747680819,26766.767612302247,4719.29356788175,19167.88632356904,50246.70593171408,12667.97523384272,14841.301736017553,121641.90423803842,116340.21275645711,488.8379845259633,190268.257138458,206920.7192193695,51842.78795950576,121106.7042919281,32662.399792139804,18022.534747295893,327142.6763539782,182377.76751992,70998.23848493013,132694.51938103855,5106.60488856384,0.0,32909.85602987028,0,828712,726486,1152471,621778,516072,525262848,-4000.0,594305.2962962963,2898931,45220.7,0,50.0,66712.0,846855.0,151188.0,614482.0,1609539.0,404491.0,476775.0,3918714.0,3725573.0,15595.0,6006386.0,6572608.0,1658583.0,3882067.0,1042335.0,577714.0,10449089.0,5840137.0,2387286.0,4265496.0,160119.0,0.0,1052648.0,0.0,14.85234899328859,32.58060402684561,319419.57046979864,4738064.536912751
970,107,50,170,60,2203.0691218615,29099.39756191454,5084.25757303563,22920.812686599085,53383.37504598143,11965.551794345352,30931.765978014457,221103.62466315925,298351.2164763249,483.5506480174516,216944.68829291244,222082.96197442143,51551.09186877112,157854.0409341717,35413.28828435776,28043.31534282903,343663.3096625176,679360.0195132385,554428.7630950853,197209.32951794344,6557.095838145344,59.49391334103255,39987.665024166985,0,2079662,err,1119613,619568,538885,469909504,-10000.0,1053624.68,6373683,46401.9,1814,67.0,65477.0,862000.0,151679.0,685926.0,1549762.0,356803.0,915248.0,6594881.0,8884299.0,14418.0,6306942.0,6611084.0,1534601.0,4726987.0,1059177.0,841573.0,10247532.0,20217554.0,16713814.0,5862979.0,190767.0,2771.0,1195182.0,0.0,64.32885906040268,78.73161073825509,401596.1342281879,4927930.8993288595
971,17,146,47,82,2283.502685751045,29310.3327918945,5297.282237053715,22122.18981987777,53797.96349308459,12553.279728208428,29981.18251045352,217200.2821405597,210503.52270826636,509.9081296236732,206876.0890961724,229665.21344483757,51838.52801254473,158411.7119295565,36585.328551324834,27488.312404004664,348933.5479795746,568305.7641751438,534019.678573439,203271.923541474,7361.183908970287,77.71811339688911,41661.105118411,0,1600830,err,1128476,602788,517791,490532864,-8000.0,937006.9615384616,5448636,46913.333333333336,1360,66.0,68799.0,875278.0,160135.0,667519.0,1622048.0,378163.0,902989.0,6563086.0,6328170.0,15353.0,6223323.0,6870211.0,1563462.0,4778608.0,1104087.0,826890.0,10466727.0,16842460.0,16141283.0,6129223.0,215972.0,2774.0,1257854.0,0.0,62.56375838926174,77.13664429530203,425803.8657718121,4956038.255033557
